True,True,20181227.214758,AAL1587,0.9045320000000002,15650.0,261.7,non-outlier-JFK
True,True,20181227.222003,N212MF,4.716979,10725.0,24.799999999999997,outlier-transit
True,True,20181228.051618,UAL1214,3.9397289999999994,10800.0,209.30000000000007,non-outlier-EWR
True,True,20181228.102855,AAL1500,5.450152,14675.0,252.80000000000004,non-outlier-JFK
True,True,20181228.111533,NKS521,1.6586540000000003,10625.0,126.59999999999998,outlier-EWR
True,True,20181228.115250,UAL1987,1.177484,5675.0,117.7,outlier-EWR
True,True,20181229.000506,DAL689,5.598666,10075.0,37.7,outlier-LGAarr
True,True,20181229.010338,JBU1623,0.655879,14600.0,262.5,non-outlier-JFK
True,True,20181229.111516,NKS521,3.9478860000000005,11275.0,137.0,outlier-EWR
True,True,20181229.132331,DAL1885,5.762256,9950.0,39.2,outlier-LGAarr
True,True,20181229.135835,N99XL,1.30941,4400.0,217.7,outlier-HPN
True,True,20181229.141259,,1.063164,7325.0,361.0,outlier-unknown
True,True,20181229.142240,GAJ903,1.388075,11275.0,126.69999999999999,outlier-MMU
True,True,20181229.154608,GTH562,4.526242,5900.0,122.7,outlier-TEB
True,True,20181229.164748,AAL2669,5.855689,8300.0,37.2,non-outlier-LGAdep
True,True,20181229.165322,N973EA,0.406831,-1.0000000000000033,43.5,outlier-transit
True,True,20181229.230015,ENY3937,2.57678,14650.0,208.4,non-outlier-LGAdep
